monitoring_period,amount_band,pca_signal_band,transactions,transaction_amount,fraud_cases,fraud_amount,avg_pca_abs_signal,fraud_rate,fraud_amount_bps,appetite_status
4,D10,D9,193,101594.49,0,0.0,22.9040532918777,0.0,0.0,Within appetite
4,D2,D1,256,507.44,0,0.0,10.451635965419989,0.0,0.0,Within appetite
4,D2,D10,48,88.23,0,0.0,32.316666043569874,0.0,0.0,Within appetite
4,D2,D2,104,212.72,0,0.0,12.363553646448954,0.0,0.0,Within appetite
4,D2,D3,59,128.47,0,0.0,13.649527178869148,0.0,0.0,Within appetite
4,D2,D4,64,138.9,0,0.0,14.92663679881577,0.0,0.0,Within appetite
4,D2,D5,31,66.59,0,0.0,16.29322512398921,0.0,0.0,Within appetite
4,D2,D6,33,65.17,0,0.0,17.26427830288148,0.0,0.0,Within appetite
4,D2,D7,34,68.67999999999999,0,0.0,18.605751159600377,0.0,0.0,Within appetite
4,D2,D8,28,61.79,0,0.0,20.28171698888505,0.0,0.0,Within appetite
4,D2,D9,28,57.07,0,0.0,23.087943374697698,0.0,0.0,Within appetite
4,D3,D1,180,1036.44,0,0.0,10.766144615050639,0.0,0.0,Within appetite
4,D3,D10,70,420.72,2,12.17,33.93621710650509,0.02857142857142857,289.2660201559232,Breach
4,D3,D2,103,573.71,0,0.0,12.351970031016993,0.0,0.0,Within appetite
4,D3,D3,118,688.98,0,0.0,13.683669589110146,0.0,0.0,Within appetite
4,D3,D4,82,487.52,0,0.0,14.896553287750809,0.0,0.0,Within appetite
4,D3,D5,70,416.04,0,0.0,16.12540685278562,0.0,0.0,Within appetite
4,D3,D6,51,307.82,0,0.0,17.296320466993677,0.0,0.0,Within appetite
4,D3,D7,62,394.66,0,0.0,18.50683789944911,0.0,0.0,Within appetite
4,D3,D8,61,388.52,0,0.0,20.374489608824568,0.0,0.0,Within appetite
4,D3,D9,36,191.39000000000001,0,0.0,22.786389554110794,0.0,0.0,Within appetite
4,D4,D1,143,1520.82,0,0.0,10.739108305278528,0.0,0.0,Within appetite
4,D4,D10,31,317.36,2,21.44,37.49700607308441,0.06451612903225806,675.5734812200656,Breach
4,D4,D2,115,1220.69,0,0.0,12.414094978104334,0.0,0.0,Within appetite
4,D4,D3,103,1101.92,0,0.0,13.636729445277213,0.0,0.0,Within appetite
4,D4,D4,69,753.43,0,0.0,14.952490512998835,0.0,0.0,Within appetite
4,D4,D5,87,936.69,0,0.0,16.1282660648009,0.0,0.0,Within appetite
4,D4,D6,68,731.6,0,0.0,17.283425781431514,0.0,0.0,Within appetite
4,D4,D7,63,682.85,0,0.0,18.531015726376094,0.0,0.0,Within appetite
4,D4,D8,59,628.12,0,0.0,20.137988775060595,0.0,0.0,Within appetite
4,D4,D9,47,493.51,0,0.0,22.48801263180018,0.0,0.0,Within appetite
4,D5,D1,121,2142.38,0,0.0,10.738940442900743,0.0,0.0,Within appetite
4,D5,D10,56,963.29,1,14.46,34.85547183385204,0.017857142857142856,150.11055860644254,Breach
4,D5,D2,87,1499.81,0,0.0,12.376985281652194,0.0,0.0,Within appetite
4,D5,D3,95,1642.86,0,0.0,13.690772536217091,0.0,0.0,Within appetite
4,D5,D4,112,1985.55,0,0.0,14.917209495341227,0.0,0.0,Within appetite
4,D5,D5,106,1864.11,0,0.0,16.118791781946797,0.0,0.0,Within appetite
4,D5,D6,115,2039.1,0,0.0,17.320092885086442,0.0,0.0,Within appetite
4,D5,D7,83,1411.06,0,0.0,18.561492611180245,0.0,0.0,Within appetite
4,D5,D8,66,1124.47,0,0.0,20.178913564140018,0.0,0.0,Within appetite
4,D5,D9,66,1149.5,0,0.0,22.946609783315647,0.0,0.0,Within appetite
4,D6,D1,182,5461.76,0,0.0,10.433985263764553,0.0,0.0,Within appetite
4,D6,D10,58,1690.91,0,0.0,33.847404983934695,0.0,0.0,Within appetite
4,D6,D2,95,2763.19,0,0.0,12.357769135578241,0.0,0.0,Within appetite
4,D6,D3,119,3509.57,0,0.0,13.71674182863187,0.0,0.0,Within appetite
4,D6,D4,132,3831.49,0,0.0,14.88628767936321,0.0,0.0,Within appetite
4,D6,D5,123,3508.5099999999998,0,0.0,16.094128184692554,0.0,0.0,Within appetite
4,D6,D6,117,3446.65,0,0.0,17.260893375964336,0.0,0.0,Within appetite
4,D6,D7,89,2631.09,0,0.0,18.639732399365595,0.0,0.0,Within appetite
4,D6,D8,83,2454.57,0,0.0,20.230670307180006,0.0,0.0,Within appetite
4,D6,D9,79,2265.5,0,0.0,22.934208373643322,0.0,0.0,Within appetite
4,D7,D1,162,7721.18,0,0.0,10.573553271350907,0.0,0.0,Within appetite
4,D7,D10,66,3113.06,0,0.0,36.66269901316328,0.0,0.0,Within appetite
4,D7,D2,119,5599.69,0,0.0,12.444841108641416,0.0,0.0,Within appetite
4,D7,D3,139,6701.78,0,0.0,13.627998530171046,0.0,0.0,Within appetite
4,D7,D4,144,6840.66,0,0.0,14.860485217962953,0.0,0.0,Within appetite
4,D7,D5,127,5972.77,0,0.0,16.11526269658074,0.0,0.0,Within appetite
4,D7,D6,110,5178.62,0,0.0,17.346637228650224,0.0,0.0,Within appetite
4,D7,D7,121,5687.29,0,0.0,18.53194911413554,0.0,0.0,Within appetite
4,D7,D8,84,4037.0,0,0.0,20.201232405523413,0.0,0.0,Within appetite
4,D7,D9,83,3892.47,0,0.0,22.792662195489953,0.0,0.0,Within appetite
4,D8,D1,138,10649.85,0,0.0,10.455148101402855,0.0,0.0,Within appetite
4,D8,D10,84,7052.74,1,60.6,35.041369279968805,0.011904761904761904,85.92405221233166,Breach
4,D8,D2,102,7907.0,0,0.0,12.371349776946918,0.0,0.0,Within appetite
4,D8,D3,120,9506.0,0,0.0,13.676002449567896,0.0,0.0,Within appetite
4,D8,D4,146,11714.82,0,0.0,14.861514260233745,0.0,0.0,Within appetite
4,D8,D5,172,13597.79,0,0.0,16.133853940633752,0.0,0.0,Within appetite
4,D8,D6,134,10697.11,0,0.0,17.31398372475047,0.0,0.0,Within appetite
4,D8,D7,104,8242.33,0,0.0,18.590285241107345,0.0,0.0,Within appetite
4,D8,D8,106,8557.81,0,0.0,20.38659321583945,0.0,0.0,Within appetite
4,D8,D9,99,7797.76,0,0.0,22.661005856486696,0.0,0.0,Within appetite
4,D9,D1,103,14612.89,0,0.0,10.476637106753403,0.0,0.0,Within appetite
4,D9,D10,69,9857.56,2,223.4,37.77755012406402,0.028985507246376812,226.62809052138664,Breach
4,D9,D2,101,14345.44,0,0.0,12.381028450269897,0.0,0.0,Within appetite
4,D9,D3,125,17881.04,0,0.0,13.674641394918133,0.0,0.0,Within appetite
4,D9,D4,140,20326.88,0,0.0,14.898297452722474,0.0,0.0,Within appetite
4,D9,D5,160,23718.89,0,0.0,16.138728768921276,0.0,0.0,Within appetite
4,D9,D6,159,23277.42,0,0.0,17.302597288772432,0.0,0.0,Within appetite
4,D9,D7,131,19029.6,0,0.0,18.53119920002429,0.0,0.0,Within appetite
4,D9,D8,114,17141.33,0,0.0,20.229312017738277,0.0,0.0,Within appetite
4,D9,D9,125,18143.99,0,0.0,22.855307465903334,0.0,0.0,Within appetite
5,D1,D1,151,132.67,0,0.0,10.584869294447062,0.0,0.0,Within appetite
5,D1,D10,137,117.12,13,11.280000000000001,44.428429530739635,0.0948905109489051,963.1147540983608,Breach
5,D1,D2,99,88.95,0,0.0,12.41059925631052,0.0,0.0,Within appetite
5,D1,D3,115,93.28,0,0.0,13.703781528181898,0.0,0.0,Within appetite
5,D1,D4,107,86.21,0,0.0,14.870787915065407,0.0,0.0,Within appetite
5,D1,D5,86,62.36,0,0.0,16.110687254638542,0.0,0.0,Within appetite
5,D1,D6,64,45.03,0,0.0,17.293484549337894,0.0,0.0,Within appetite
5,D1,D7,55,37.11,0,0.0,18.635507808459494,0.0,0.0,Within appetite
5,D1,D8,50,30.34,0,0.0,20.052225689227907,0.0,0.0,Within appetite
5,D1,D9,62,44.37,0,0.0,23.2269632799686,0.0,0.0,Within appetite
5,D10,D1,26,6287.24,0,0.0,10.755437952613335,0.0,0.0,Within appetite
5,D10,D10,313,358691.28,7,3091.17,40.95063370857471,0.022364217252396165,86.17912317243953,Breach
5,D10,D2,45,13335.75,0,0.0,12.495272403556873,0.0,0.0,Within appetite
5,D10,D3,84,26760.6,0,0.0,13.680687169227253,0.0,0.0,Within appetite
5,D10,D4,97,32502.45,0,0.0,14.916388090588221,0.0,0.0,Within appetite
5,D10,D5,138,48327.22,0,0.0,16.12197567495535,0.0,0.0,Within appetite
5,D10,D6,157,59412.24,0,0.0,17.332071095280337,0.0,0.0,Within appetite
5,D10,D7,137,53010.36,0,0.0,18.605116730238564,0.0,0.0,Within appetite
5,D10,D8,168,75937.02,0,0.0,20.26769215217927,0.0,0.0,Within appetite
5,D10,D9,182,92778.86,0,0.0,22.83114607719805,0.0,0.0,Within appetite
5,D2,D1,223,454.75,0,0.0,10.48729628802129,0.0,0.0,Within appetite
5,D2,D10,43,88.42,1,1.52,38.5030027548806,0.023255813953488372,171.9068084143859,Breach
5,D2,D2,110,223.2,0,0.0,12.353958682314788,0.0,0.0,Within appetite
5,D2,D3,70,154.03,0,0.0,13.671212620330541,0.0,0.0,Within appetite
5,D2,D4,67,144.49,0,0.0,14.808439642603188,0.0,0.0,Within appetite
5,D2,D5,55,116.64,0,0.0,16.149745136236834,0.0,0.0,Within appetite
5,D2,D6,41,78.36,0,0.0,17.21738291207576,0.0,0.0,Within appetite
5,D2,D7,35,71.86,0,0.0,18.599494683667988,0.0,0.0,Within appetite
5,D2,D8,32,64.52,0,0.0,20.13322972227051,0.0,0.0,Within appetite
5,D2,D9,34,69.47,0,0.0,23.202072346818255,0.0,0.0,Within appetite
5,D3,D1,150,862.2,0,0.0,10.617540468798124,0.0,0.0,Within appetite
5,D3,D10,51,297.98,2,9.09,36.767508348398366,0.0392156862745098,305.0540304718437,Breach
5,D3,D2,115,697.03,0,0.0,12.339669722896295,0.0,0.0,Within appetite
5,D3,D3,102,630.72,0,0.0,13.669352819430662,0.0,0.0,Within appetite
5,D3,D4,75,435.73,0,0.0,14.899026778444465,0.0,0.0,Within appetite
5,D3,D5,71,431.65,0,0.0,16.095748614645725,0.0,0.0,Within appetite
5,D3,D6,63,391.24,0,0.0,17.241021301292136,0.0,0.0,Within appetite
5,D3,D7,61,376.47,0,0.0,18.68803323973078,0.0,0.0,Within appetite
5,D3,D8,66,400.01,0,0.0,20.14147605345309,0.0,0.0,Within appetite
5,D3,D9,46,287.73,0,0.0,22.94003167497087,0.0,0.0,Within appetite
5,D4,D1,155,1629.92,0,0.0,10.789834576322002,0.0,0.0,Within appetite
5,D4,D10,49,521.62,2,21.37,46.72449068087835,0.04081632653061224,409.68521145661595,Breach
5,D4,D2,123,1305.35,0,0.0,12.384582935309284,0.0,0.0,Within appetite
5,D4,D3,105,1127.49,0,0.0,13.605638281445932,0.0,0.0,Within appetite
5,D4,D4,76,819.08,0,0.0,14.917459542211546,0.0,0.0,Within appetite
5,D4,D5,79,851.75,0,0.0,16.137104732298504,0.0,0.0,Within appetite
5,D4,D6,63,672.43,0,0.0,17.3707672116908,0.0,0.0,Within appetite
5,D4,D7,57,614.97,0,0.0,18.568841549259936,0.0,0.0,Within appetite
5,D4,D8,46,511.54,0,0.0,20.24085058245392,0.0,0.0,Within appetite
5,D4,D9,52,552.67,0,0.0,22.90527839569631,0.0,0.0,Within appetite
5,D5,D1,115,1987.23,0,0.0,10.62571291681053,0.0,0.0,Within appetite
5,D5,D10,47,829.52,0,0.0,31.79092008856505,0.0,0.0,Within appetite
5,D5,D2,76,1306.46,0,0.0,12.440256637127177,0.0,0.0,Within appetite
5,D5,D3,88,1523.48,0,0.0,13.639331571597209,0.0,0.0,Within appetite
5,D5,D4,77,1343.53,0,0.0,14.998856665981707,0.0,0.0,Within appetite
5,D5,D5,89,1487.0,0,0.0,16.176154816645745,0.0,0.0,Within appetite
5,D5,D6,84,1467.84,0,0.0,17.289635950180234,0.0,0.0,Within appetite
5,D5,D7,84,1498.74,0,0.0,18.580005438183342,0.0,0.0,Within appetite
5,D5,D8,92,1604.58,0,0.0,20.222536856374553,0.0,0.0,Within appetite
5,D5,D9,62,1092.85,0,0.0,23.0207618184032,0.0,0.0,Within appetite
5,D6,D1,162,4727.71,0,0.0,10.54048517141129,0.0,0.0,Within appetite
5,D6,D10,51,1525.22,3,89.28,39.95611119941545,0.058823529411764705,585.35817783664,Breach
5,D6,D2,107,3184.75,0,0.0,12.433371041048657,0.0,0.0,Within appetite
5,D6,D3,105,3032.98,0,0.0,13.614646557983665,0.0,0.0,Within appetite
5,D6,D4,139,4026.32,0,0.0,14.9309732299267,0.0,0.0,Within appetite
5,D6,D5,134,3924.81,0,0.0,16.10453493722029,0.0,0.0,Within appetite
5,D6,D6,95,2747.99,0,0.0,17.285230071397987,0.0,0.0,Within appetite
5,D6,D7,85,2491.92,0,0.0,18.53257153746845,0.0,0.0,Within appetite
5,D6,D8,89,2551.27,0,0.0,20.205556517860373,0.0,0.0,Within appetite
5,D6,D9,84,2410.56,0,0.0,22.848603747663343,0.0,0.0,Within appetite
5,D7,D1,168,8038.7300000000005,0,0.0,10.534869009240714,0.0,0.0,Within appetite
5,D7,D10,50,2478.76,5,235.89,49.4213514790904,0.1,951.6451774274233,Breach
5,D7,D2,101,4716.62,0,0.0,12.41817907270485,0.0,0.0,Within appetite
5,D7,D3,97,4543.74,0,0.0,13.718363876326467,0.0,0.0,Within appetite
5,D7,D4,146,6940.38,0,0.0,14.881643897175643,0.0,0.0,Within appetite
5,D7,D5,111,5263.64,0,0.0,16.120091507232775,0.0,0.0,Within appetite
5,D7,D6,114,5439.37,0,0.0,17.329705949414222,0.0,0.0,Within appetite
5,D7,D7,94,4443.47,0,0.0,18.657219692297403,0.0,0.0,Within appetite
5,D7,D8,85,3979.23,0,0.0,20.210347598525104,0.0,0.0,Within appetite
5,D7,D9,84,4138.0,0,0.0,22.755111337595007,0.0,0.0,Within appetite
5,D8,D1,147,11299.22,0,0.0,10.487051827275867,0.0,0.0,Within appetite
5,D8,D10,125,10832.32,5,447.83000000000004,44.475273796910905,0.04,413.42020915187146,Breach
5,D8,D2,121,9433.6,0,0.0,12.459076456319183,0.0,0.0,Within appetite
5,D8,D3,110,8638.6,0,0.0,13.66797869212724,0.0,0.0,Within appetite
5,D8,D4,150,11631.17,0,0.0,14.929743529444165,0.0,0.0,Within appetite
5,D8,D5,149,11811.61,0,0.0,16.14673082457785,0.0,0.0,Within appetite
5,D8,D6,145,11322.52,0,0.0,17.288086856997246,0.0,0.0,Within appetite
5,D8,D7,109,8520.37,0,0.0,18.515793130663837,0.0,0.0,Within appetite
5,D8,D8,110,8960.59,0,0.0,20.311678650444673,0.0,0.0,Within appetite
5,D8,D9,90,7083.7699999999995,0,0.0,22.98610568599732,0.0,0.0,Within appetite
5,D9,D1,102,14233.62,0,0.0,10.676968769073614,0.0,0.0,Within appetite
5,D9,D10,76,11171.39,6,822.4699999999999,47.3381783969561,0.07894736842105263,736.2288846777349,Breach
5,D9,D2,90,12028.61,0,0.0,12.357952849136572,0.0,0.0,Within appetite
5,D9,D3,105,14837.789999999999,0,0.0,13.730143752224098,0.0,0.0,Within appetite
5,D9,D4,154,22927.35,0,0.0,14.870545006126562,0.0,0.0,Within appetite
5,D9,D5,167,24221.94,0,0.0,16.0702797129638,0.0,0.0,Within appetite
5,D9,D6,170,25157.07,0,0.0,17.323361016645773,0.0,0.0,Within appetite
5,D9,D7,146,21930.41,0,0.0,18.622739454690233,0.0,0.0,Within appetite
5,D9,D8,109,15962.57,0,0.0,20.216391672404832,0.0,0.0,Within appetite
5,D9,D9,122,17450.46,0,0.0,22.857370081208906,0.0,0.0,Within appetite
6,D1,D1,168,150.58,0,0.0,10.553416351228796,0.0,0.0,Within appetite
6,D1,D10,115,96.29,7,6.52,37.296544509880604,0.06086956521739131,677.1211963859175,Breach
6,D1,D2,110,92.79,0,0.0,12.34467214949224,0.0,0.0,Within appetite
6,D1,D3,116,98.28,2,1.76,13.699681951414204,0.017241379310344827,179.08017908017908,Breach
6,D1,D4,116,95.73,1,1.0,14.884123616577899,0.008620689655172414,104.46046171524078,Watchlist
6,D1,D5,84,69.89,1,1.0,16.10128511965747,0.011904761904761904,143.08198597796536,Breach
6,D1,D6,63,52.02,0,0.0,17.237985366296087,0.0,0.0,Within appetite
6,D1,D7,59,40.62,0,0.0,18.623494139037852,0.0,0.0,Within appetite
6,D1,D8,49,39.09,0,0.0,20.378874973251076,0.0,0.0,Within appetite
6,D1,D9,45,33.480000000000004,0,0.0,22.950231515564013,0.0,0.0,Within appetite
6,D10,D1,32,8437.03,0,0.0,10.90576076648478,0.0,0.0,Within appetite
6,D10,D10,243,290262.36,0,0.0,39.429936201754096,0.0,0.0,Within appetite
6,D10,D2,40,12159.31,0,0.0,12.412304392220982,0.0,0.0,Within appetite
6,D10,D3,81,26325.34,0,0.0,13.64716626391401,0.0,0.0,Within appetite
6,D10,D4,100,33838.7,0,0.0,14.96213920238918,0.0,0.0,Within appetite
6,D10,D5,131,47764.69,0,0.0,16.1307178299557,0.0,0.0,Within appetite
6,D10,D6,153,57452.14,0,0.0,17.30024632605794,0.0,0.0,Within appetite
6,D10,D7,153,61142.48,0,0.0,18.57168350754237,0.0,0.0,Within appetite
6,D10,D8,136,64178.28,1,208.58,20.296301339609382,0.007352941176470588,32.50009193141356,Watchlist
6,D10,D9,172,92736.21,0,0.0,22.938618906749515,0.0,0.0,Within appetite
6,D2,D1,259,528.9,0,0.0,10.472688717914412,0.0,0.0,Within appetite
6,D2,D10,58,122.34,0,0.0,34.21921967982529,0.0,0.0,Within appetite
6,D2,D2,102,218.78,0,0.0,12.37962901113899,0.0,0.0,Within appetite
6,D2,D3,81,160.69,0,0.0,13.629991604071373,0.0,0.0,Within appetite
6,D2,D4,57,127.74,0,0.0,14.871911258200024,0.0,0.0,Within appetite
6,D2,D5,45,92.22,0,0.0,16.09818742637443,0.0,0.0,Within appetite
6,D2,D6,43,94.17,0,0.0,17.334161782718347,0.0,0.0,Within appetite
6,D2,D7,27,60.77,0,0.0,18.496722473368788,0.0,0.0,Within appetite
6,D2,D8,34,70.96,0,0.0,20.163766615099206,0.0,0.0,Within appetite
6,D2,D9,32,59.31,0,0.0,22.95939356475719,0.0,0.0,Within appetite
6,D3,D1,210,1172.06,0,0.0,10.621486242660687,0.0,0.0,Within appetite
6,D3,D10,63,372.26,0,0.0,33.781819341376014,0.0,0.0,Within appetite
6,D3,D2,142,844.8000000000001,0,0.0,12.369921148560014,0.0,0.0,Within appetite
6,D3,D3,103,624.26,0,0.0,13.65577474322198,0.0,0.0,Within appetite
6,D3,D4,108,633.6,0,0.0,14.902994296688487,0.0,0.0,Within appetite
6,D3,D5,84,486.92,0,0.0,16.13293054607826,0.0,0.0,Within appetite
6,D3,D6,70,421.59,1,7.58,17.26597023899139,0.014285714285714285,179.79553594724734,Breach
6,D3,D7,55,343.67,0,0.0,18.5704985756203,0.0,0.0,Within appetite
6,D3,D8,69,438.3,0,0.0,20.315172985627363,0.0,0.0,Within appetite
6,D3,D9,38,235.19,0,0.0,22.710333694278305,0.0,0.0,Within appetite
6,D4,D1,185,1973.5,0,0.0,10.836016463694087,0.0,0.0,Within appetite
6,D4,D10,38,408.98,0,0.0,32.89903966368478,0.0,0.0,Within appetite
6,D4,D2,157,1699.8700000000001,0,0.0,12.390774893044505,0.0,0.0,Within appetite
6,D4,D3,112,1201.6,0,0.0,13.571981646283062,0.0,0.0,Within appetite
6,D4,D4,101,1080.35,0,0.0,14.989948791865991,0.0,0.0,Within appetite
6,D4,D5,97,1046.54,0,0.0,16.099256988451607,0.0,0.0,Within appetite
6,D4,D6,55,586.68,0,0.0,17.304883654670117,0.0,0.0,Within appetite
6,D4,D7,66,719.2,0,0.0,18.599732715164365,0.0,0.0,Within appetite
6,D4,D8,61,638.25,0,0.0,20.1828694028041,0.0,0.0,Within appetite
6,D4,D9,44,471.44,0,0.0,22.818568494547794,0.0,0.0,Within appetite
6,D5,D1,126,2194.93,0,0.0,10.570171679687949,0.0,0.0,Within appetite
6,D5,D10,36,612.73,1,19.73,32.8310330257184,0.027777777777777776,322.00153411780065,Breach
6,D5,D2,77,1360.79,0,0.0,12.273286765471875,0.0,0.0,Within appetite
6,D5,D3,94,1673.52,0,0.0,13.575296044860304,0.0,0.0,Within appetite
6,D5,D4,117,2001.48,0,0.0,14.865832010967472,0.0,0.0,Within appetite
6,D5,D5,105,1848.6299999999999,0,0.0,16.12501475207778,0.0,0.0,Within appetite
6,D5,D6,97,1681.34,0,0.0,17.35746405876567,0.0,0.0,Within appetite
6,D5,D7,104,1790.94,0,0.0,18.655311040336713,0.0,0.0,Within appetite
6,D5,D8,72,1235.09,0,0.0,20.21174284543556,0.0,0.0,Within appetite
6,D5,D9,49,825.63,0,0.0,22.884427179614722,0.0,0.0,Within appetite
6,D6,D1,170,5065.46,0,0.0,10.593539820176549,0.0,0.0,Within appetite
6,D6,D10,38,1085.19,0,0.0,33.46262238448251,0.0,0.0,Within appetite
6,D6,D2,102,2944.39,0,0.0,12.367346392504505,0.0,0.0,Within appetite
6,D6,D3,127,3735.64,0,0.0,13.69062033050557,0.0,0.0,Within appetite
6,D6,D4,129,3669.09,0,0.0,14.922079415016695,0.0,0.0,Within appetite
6,D6,D5,115,3342.02,0,0.0,16.097122849497016,0.0,0.0,Within appetite
6,D6,D6,97,2825.73,0,0.0,17.262152934779852,0.0,0.0,Within appetite
6,D6,D7,86,2516.71,0,0.0,18.58705622791141,0.0,0.0,Within appetite
6,D6,D8,91,2686.52,0,0.0,20.170861355413958,0.0,0.0,Within appetite
6,D6,D9,67,1987.36,0,0.0,22.81221175107319,0.0,0.0,Within appetite
6,D7,D1,149,6994.28,0,0.0,10.542655224036752,0.0,0.0,Within appetite
6,D7,D10,52,2501.57,0,0.0,34.14386073214001,0.0,0.0,Within appetite
6,D7,D2,102,4766.92,0,0.0,12.369662193073143,0.0,0.0,Within appetite
6,D7,D3,121,5695.5,0,0.0,13.638171985523899,0.0,0.0,Within appetite
6,D7,D4,136,6263.87,0,0.0,14.92938531660946,0.0,0.0,Within appetite
6,D7,D5,132,6172.17,0,0.0,16.062138494559775,0.0,0.0,Within appetite
6,D7,D6,109,5118.97,0,0.0,17.25536553822317,0.0,0.0,Within appetite
6,D7,D7,105,4965.87,0,0.0,18.571080157800395,0.0,0.0,Within appetite
6,D7,D8,74,3411.34,0,0.0,20.152237158632367,0.0,0.0,Within appetite
6,D7,D9,72,3442.4,0,0.0,22.66736732868878,0.0,0.0,Within appetite
6,D8,D1,130,10032.2,0,0.0,10.55169411366704,0.0,0.0,Within appetite
6,D8,D10,79,6755.98,0,0.0,32.67089516353044,0.0,0.0,Within appetite
6,D8,D2,116,9277.35,0,0.0,12.416717586823836,0.0,0.0,Within appetite
6,D8,D3,120,9366.87,0,0.0,13.664312726289285,0.0,0.0,Within appetite
6,D8,D4,143,11291.29,0,0.0,14.902344244941903,0.0,0.0,Within appetite
6,D8,D5,138,10904.01,0,0.0,16.117920561674822,0.0,0.0,Within appetite
6,D8,D6,124,9932.66,0,0.0,17.283020354784828,0.0,0.0,Within appetite
6,D8,D7,102,7818.88,0,0.0,18.593458566941628,0.0,0.0,Within appetite
6,D8,D8,82,6627.68,0,0.0,20.3541986310504,0.0,0.0,Within appetite
6,D8,D9,104,8106.35,0,0.0,22.812960243536487,0.0,0.0,Within appetite
6,D9,D1,107,14941.98,0,0.0,10.73742965010264,0.0,0.0,Within appetite
6,D9,D10,73,10952.87,0,0.0,34.31569555556652,0.0,0.0,Within appetite
6,D9,D2,87,12288.31,0,0.0,12.363088703120523,0.0,0.0,Within appetite
6,D9,D3,95,13271.12,0,0.0,13.641457235966534,0.0,0.0,Within appetite
6,D9,D4,147,21602.0,1,105.99,14.923275276628116,0.006802721088435374,49.0649013980187,Watchlist
6,D9,D5,151,21477.12,0,0.0,16.099210259934505,0.0,0.0,Within appetite
6,D9,D6,143,20411.38,0,0.0,17.315968307305575,0.0,0.0,Within appetite
6,D9,D7,141,21290.34,0,0.0,18.55166438994544,0.0,0.0,Within appetite
6,D9,D8,102,15221.16,0,0.0,20.33959734460936,0.0,0.0,Within appetite
6,D9,D9,103,15201.31,0,0.0,22.933085765199472,0.0,0.0,Within appetite
7,D1,D1,184,161.95,0,0.0,10.49627018553114,0.0,0.0,Within appetite
7,D1,D10,126,106.49,2,0.76,40.528952710019134,0.015873015873015872,71.36820358719129,Breach
7,D1,D2,123,96.93,0,0.0,12.40402153804024,0.0,0.0,Within appetite
7,D1,D3,138,116.14,0,0.0,13.63735684927421,0.0,0.0,Within appetite
7,D1,D4,114,99.13,0,0.0,14.929972746928314,0.0,0.0,Within appetite
7,D1,D5,80,61.81,0,0.0,16.118223303909627,0.0,0.0,Within appetite
7,D1,D6,74,52.71,0,0.0,17.309254652110475,0.0,0.0,Within appetite
7,D1,D7,44,29.44,0,0.0,18.594839486153933,0.0,0.0,Within appetite
7,D1,D8,83,67.24,1,0.76,20.4585778996514,0.012048192771084338,113.02795954788817,Breach
7,D1,D9,56,41.37,0,0.0,22.786018143811337,0.0,0.0,Within appetite
7,D10,D1,30,8064.47,0,0.0,11.07624503236598,0.0,0.0,Within appetite
7,D10,D10,313,344716.92,1,360.0,39.06491600162808,0.003194888178913738,10.443351605717528,Watchlist
7,D10,D2,51,14621.82,0,0.0,12.468630430848616,0.0,0.0,Within appetite
7,D10,D3,60,18648.03,0,0.0,13.590199609709323,0.0,0.0,Within appetite
7,D10,D4,95,31986.82,0,0.0,14.920746161446191,0.0,0.0,Within appetite
7,D10,D5,115,41730.52,0,0.0,16.129695962887823,0.0,0.0,Within appetite
7,D10,D6,113,45431.15,0,0.0,17.3390177912265,0.0,0.0,Within appetite
7,D10,D7,114,45723.57,0,0.0,18.59528613845317,0.0,0.0,Within appetite
7,D10,D8,136,61502.86,1,519.9,20.35928664372438,0.007352941176470588,84.53265425380216,Watchlist
7,D10,D9,171,90301.91,0,0.0,22.99812013585914,0.0,0.0,Within appetite
7,D2,D1,263,530.55,1,1.18,10.459890350944491,0.0038022813688212928,22.241070587126565,Watchlist
7,D2,D10,72,144.12,0,0.0,41.97955839317157,0.0,0.0,Within appetite
7,D2,D2,130,271.87,0,0.0,12.35241020534054,0.0,0.0,Within appetite
7,D2,D3,65,133.08,0,0.0,13.66728864527103,0.0,0.0,Within appetite
7,D2,D4,46,102.91,0,0.0,14.830168465748113,0.0,0.0,Within appetite
7,D2,D5,59,124.36,0,0.0,16.093193453751894,0.0,0.0,Within appetite
7,D2,D6,34,67.85,0,0.0,17.231681528118276,0.0,0.0,Within appetite
7,D2,D7,33,67.3,0,0.0,18.546649751689426,0.0,0.0,Within appetite
7,D2,D8,34,75.16,0,0.0,20.1940534012421,0.0,0.0,Within appetite
7,D2,D9,38,73.54,0,0.0,22.979908760905158,0.0,0.0,Within appetite
