device_id,device_age_days,device_trust_score,device_country,device_change_count,emulator_flag,rooted_device_flag,data_layer,data_status,source_type,claim_boundary
D0036683,402,76.79,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0032485,447,56.2,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0012050,280,82.48,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030968,65,87.59,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049971,251,78.64,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0060992,587,85.45,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063770,359,82.21,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031728,299,63.11,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0000587,484,72.75,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0036379,287,68.91,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041385,450,74.74,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0044877,408,79.17,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063875,305,80.6,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0001830,998,56.63,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031973,229,98.88,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008899,752,64.19,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031071,282,78.97,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0011821,449,75.54,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029744,33,87.85,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0013618,564,62.24,ID,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0006996,113,82.55,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0018714,1054,72.93,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005216,31,82.56,ID,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0050856,50,72.26,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0001812,230,88.23,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030849,255,93.98,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031089,936,54.62,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030403,376,66.16,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029363,173,91.87,VN,2,1,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0062773,104,70.71,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0010308,1081,81.87,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0014788,395,82.62,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041491,1023,98.68,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0015504,56,61.6,VN,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0012142,1083,63.95,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0050735,521,92.93,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0007579,857,87.27,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055390,827,64.38,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0009754,341,84.96,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057031,686,82.36,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0034030,268,87.63,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039195,316,75.74,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054163,103,91.52,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0025190,1468,79.38,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0048371,286,67.84,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054311,89,81.37,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020389,687,83.34,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0001248,465,62.98,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0002105,427,86.55,VN,0,0,1,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0018005,319,66.19,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0037847,272,40.49,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0043610,598,53.44,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039632,177,94.23,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063011,226,68.6,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045928,466,61.05,TH,0,1,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0064983,575,61.81,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0043462,398,75.02,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0002038,176,88.08,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0003108,391,59.43,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0001943,95,81.18,MY,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0007843,490,80.63,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0014260,611,81.83,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021974,887,87.6,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0026338,413,60.05,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0038614,295,44.47,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0034100,704,86.29,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0006782,617,49.77,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0064091,450,83.73,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063228,442,73.88,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0011231,621,61.83,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0064032,606,89.22,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005378,128,80.53,SG,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029461,412,84.19,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049366,42,76.64,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055419,240,93.39,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0025960,187,83.11,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0004873,109,90.53,MY,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0023242,643,75.86,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035697,412,67.99,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0022523,897,92.18,PH,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0058956,194,88.71,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0019371,780,81.62,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0017146,391,70.83,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063565,218,75.88,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057209,91,76.43,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0011238,309,41.05,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024082,394,76.24,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0064077,370,66.93,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0009473,494,84.31,ID,1,0,1,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0051499,527,84.31,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0040781,115,75.21,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0010100,273,76.55,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053661,70,71.41,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021859,375,87.32,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029601,102,79.13,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057011,516,57.71,ID,1,0,1,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061522,248,45.08,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020054,561,69.77,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0013105,189,58.55,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042097,576,66.96,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0027311,872,46.31,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024445,412,78.68,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020285,211,87.49,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005387,347,67.16,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0004631,217,88.46,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0036292,409,86.72,VN,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0062139,257,87.91,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0032752,719,37.6,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042554,335,94.01,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035674,295,89.16,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055560,193,77.08,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0052789,810,61.69,MY,0,1,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0028853,311,48.64,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0025273,159,58.8,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0022921,130,54.27,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0007039,339,90.5,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029264,535,80.21,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024798,234,69.5,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054780,379,88.65,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024020,482,91.02,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0007164,426,84.96,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0025658,104,91.16,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0048120,269,72.98,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042502,150,58.46,TH,4,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029087,358,80.78,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
