transaction_id,transaction_time,customer_id,device_id,beneficiary_id,amount,channel,merchant_category,country,home_country,account_age_days,customer_segment,customer_vulnerability_score,usual_transaction_amount,usual_transaction_hour,p3_synthetic_risk_grade_context,p3_synthetic_pd_context,device_age_days,device_trust_score,device_country,emulator_flag,rooted_device_flag,beneficiary_age_hours,beneficiary_risk_score,beneficiary_country,mobile_channel_flag,card_channel_flag,api_channel_flag,transfer_merchant_flag,ip_risk_score,failed_otp_count,transactions_last_10m,transactions_last_1h,amount_last_24h,distance_from_last_transaction,night_transaction_flag,new_device_flag,new_beneficiary_flag,high_risk_merchant_flag,country_mismatch_flag,device_country_mismatch_flag,amount_spike_ratio,account_takeover_signal,mule_network_signal,social_engineering_signal,password_reset_recent_flag,multiple_accounts_device_flag,privileged_override_flag,blacklist_hit,duplicate_transaction_flag,transaction_fraud_label,fraud_type,simulation_day,synthetic_split,data_layer,data_status,source_type,claim_boundary,synthetic_model_score_raw,synthetic_model_score,synthetic_anomaly_score,model_feature_set,rule_hit_count,critical_rule_hits,high_rule_hits,medium_rule_hits,rule_hits,rule_reason_codes,rule_primary_action,highest_rule_priority,max_rule_severity,decision,primary_reason_code,all_reason_codes,expected_prevented_loss_proxy,customer_friction_risk,review_priority,sla_hours,override_eligibility,decision_engine_version,model_step_up_threshold,model_review_threshold,model_decline_threshold,anomaly_review_threshold
T000011543,2026-01-20 14:33:00,C0045080,D0014044,B0001756,10.75,MOBILE,TRANSFER,VN,VN,1394,Mass,16.71,22.43,14,D,0.29,630,69.47,VN,0,0,1248,2.58,ID,1,0,0,1,4.0,0,3,7,21.86,21.29,0,0,0,0,0,0,0.4793,0,0,0,0,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4144110596952227,0.0104428013450776,0.4049144082877463,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0786,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000073246,2026-01-01 12:12:00,C0009502,D0014042,B0076975,106.1,CARD,GROCERY,VN,VN,2272,SME,17.69,82.0,16,C,0.22,916,76.78,VN,0,0,1179,2.57,PH,0,1,0,0,5.04,0,2,5,146.22,93.91,0,0,1,0,0,0,1.2939,0,0,0,0,0,0,0,0,0,NONE,1,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0948679371923519,0.0013729512561178,0.5744501099480518,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.102,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000168982,2026-01-24 14:31:00,C0018878,D0001683,B0045993,1891.76,WEB,UTILITIES,SG,SG,2316,Digital_Native,27.46,194.74,13,A,0.1,456,65.21,VN,0,0,5256,40.31,PH,0,0,0,0,17.52,2,1,3,8431.34,212.94,0,0,1,0,0,1,9.7143,0,0,0,0,0,0,0,0,0,NONE,24,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3401287475949872,0.0074683239450793,0.9112686267578208,observable_controls_v1,2,0,2,0,FRD-020;FRD-031,RC_NEW_BENEFICIARY;RC_UNUSUAL_AMOUNT,MANUAL_REVIEW,3,HIGH,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK;RC_NEW_BENEFICIARY;RC_UNUSUAL_AMOUNT,9.8898,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000078644,2026-01-01 00:46:00,C0009129,D0032187,B0031392,101.75,API,RETAIL,VN,VN,1018,Mass,8.6,35.57,7,C,0.22,213,88.31,SG,0,0,4096,13.46,TH,0,0,1,0,5.66,2,1,2,180.63,35.33,1,0,0,0,0,1,2.8605,0,0,0,0,0,0,0,0,0,NONE,1,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.587256788998653,0.0217520830069306,0.5520051289118438,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.5493,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000192149,2026-01-19 08:16:00,C0037734,D0043854,B0050477,54.92,WEB,GROCERY,VN,VN,693,Mass,3.17,108.64,8,C,0.22,817,81.52,ID,0,0,3235,10.26,MY,0,0,0,0,1.97,1,0,1,149.95,19.19,0,0,0,0,0,1,0.5056,0,1,0,0,0,0,0,0,0,NONE,19,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.107895899872972,0.0015992409022733,0.2881777383655787,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0615,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000052693,2026-01-14 12:45:00,C0028637,D0041963,B0030486,322.68,CARD,UTILITIES,ID,ID,532,SME,15.58,264.63,12,D,0.29,426,67.61,VN,0,0,126,2.53,SG,0,1,0,0,11.71,1,5,6,844.83,176.5,0,0,1,0,0,1,1.2194,1,0,0,0,0,0,0,0,0,NONE,14,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1337651088122314,0.0020746757534275,0.6689575007339856,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4686,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000002478,2026-01-15 13:30:00,C0024018,D0017779,B0062793,390.23,MOBILE,RETAIL,VN,VN,315,Affluent,20.56,149.3,11,F_G,0.44,435,34.78,VN,0,0,2149,15.68,PH,1,0,0,0,51.93,4,1,2,939.91,241.07,0,0,0,0,0,0,2.6137,0,0,0,0,0,0,0,0,0,NONE,15,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.6518303766757669,0.0289399115098758,0.653840392577458,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,7.9053,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000071793,2026-01-10 20:11:00,C0012468,D0007860,B0017832,90.42,WEB,GROCERY,PH,PH,1523,Mass,10.79,36.87,16,C,0.22,507,47.85,ID,0,0,1599,5.95,VN,0,0,0,0,7.2,0,0,0,138.31,68.27,0,0,0,0,0,1,2.4525,0,0,0,0,0,0,0,0,0,NONE,10,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0879374328314497,0.0012560674757851,0.0665260609837204,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0795,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000074606,2026-01-16 16:53:00,C0003958,D0031412,B0081103,105.34,CARD,TRANSFER,VN,VN,1290,Mass,16.13,109.37,13,B,0.16,495,34.71,PH,0,0,1485,12.27,TH,0,1,0,1,62.08,3,2,8,186.29,127.06,0,1,1,0,0,1,0.9632,0,0,0,0,0,0,0,0,0,NONE,16,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.8264317096907179,0.0746724107229691,0.9583935001827476,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK,5.5062,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000123074,2026-01-20 15:37:00,C0028248,D0028264,B0047664,277.32,WEB,TRAVEL,PH,TH,626,Mass,3.66,319.18,11,B,0.16,422,86.14,TH,0,0,280,26.28,MY,0,0,0,0,5.17,0,1,1,645.25,209.52,0,0,0,0,1,0,0.8689,0,0,0,1,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0868998307609419,0.001238775362242,0.7364662037064776,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2405,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000200074,2026-01-29 23:39:00,C0040961,D0042240,B0088837,107.14,MOBILE,UTILITIES,VN,VN,1444,Mass,13.97,25.21,17,B,0.16,146,84.12,VN,0,0,2686,13.68,VN,1,0,0,0,21.99,0,0,0,368.05,54.71,1,0,0,0,1,0,4.2499,0,0,1,0,1,0,0,0,0,NONE,29,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2668911424531542,0.0051650084035288,0.9393458240711337,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.3874,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000129377,2026-01-05 07:26:00,C0002680,D0018346,B0000118,146.99,MOBILE,CRYPTO,VN,VN,1626,Affluent,15.09,161.69,8,B,0.16,63,96.7,VN,0,0,1952,46.13,VN,1,0,0,0,3.13,1,0,1,249.55,84.17,0,0,0,1,0,0,0.9091,0,1,0,0,0,0,0,0,0,NONE,5,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5397935321017892,0.0177729241292192,0.7186588135197157,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.8287,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000221792,2026-01-10 16:38:00,C0035583,D0056694,B0003546,44.14,CARD,GROCERY,PH,PH,667,Mass,17.19,29.7,23,A,0.1,252,75.81,VN,0,0,708,8.64,MY,0,1,0,0,4.77,1,4,7,94.98,115.62,0,0,0,0,0,1,1.4863,0,1,0,0,0,0,0,0,0,NONE,10,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1352992394656979,0.0021039918240901,0.2853077047520327,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.065,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000188958,2026-01-16 21:15:00,C0014252,D0018495,B0034254,162.59,WEB,UTILITIES,ID,ID,1014,SME,6.78,156.9,20,B,0.16,923,67.57,VN,0,0,2504,29.18,SG,0,0,0,0,9.39,0,1,2,237.44,24.21,0,0,0,0,0,1,1.0363,0,0,0,0,0,0,0,0,0,NONE,16,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1143947810885683,0.001715374017563,0.0405819157923749,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1952,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000046093,2026-01-02 15:36:00,C0027089,D0003121,B0041733,213.5,CARD,TRANSFER,ID,ID,1233,Digital_Native,18.16,154.02,12,A,0.1,455,76.17,VN,0,0,2265,56.25,VN,0,1,0,1,6.4,1,5,10,452.07,53.54,0,0,0,0,0,1,1.3862,0,0,0,0,0,0,0,0,0,NONE,2,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4814407404222278,0.0139033210916289,0.58518127947177,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.0779,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000051205,2026-01-06 17:33:00,C0034763,D0063482,B0045110,36.22,MOBILE,TRANSFER,SG,SG,681,Mass,12.58,22.43,18,D,0.29,1570,94.39,VN,0,0,872,6.28,VN,1,0,0,1,7.69,1,1,1,87.38,153.99,0,0,0,0,0,1,1.6148,0,0,0,0,0,0,0,0,0,NONE,6,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2158784123536637,0.0038385066417823,0.4820458126868667,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0973,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000053204,2026-01-03 10:17:00,C0030240,D0014707,B0088912,170.46,MOBILE,GROCERY,MY,MY,1175,Digital_Native,10.97,121.03,15,C,0.22,834,64.44,VN,0,0,1176,2.58,SG,1,0,0,0,1.57,2,2,3,533.49,16.84,0,0,1,0,1,1,1.4084,0,0,0,0,0,0,0,0,0,NONE,3,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1945919466994328,0.0033408268297229,0.4792716465844203,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.3986,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000155470,2026-01-19 15:27:00,C0038845,D0009174,B0042599,501.7,WEB,RETAIL,ID,ID,592,Mass,4.53,155.52,16,B,0.16,1064,96.62,SG,0,0,1740,18.63,VN,0,0,0,0,6.24,1,1,2,1445.45,67.87,0,0,0,0,0,1,3.226,0,0,0,0,0,0,0,0,0,NONE,19,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1265594350375835,0.0019386842149096,0.0879943917506006,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.6808,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000165787,2026-01-01 12:19:00,C0032690,D0058500,B0066401,341.03,MOBILE,ELECTRONICS,VN,VN,1109,Mass,15.68,80.2,13,D,0.29,324,89.79,SG,0,0,460,29.72,VN,1,0,0,0,1.48,1,1,3,1066.46,6.69,0,0,0,1,0,1,4.2522,0,0,1,0,0,0,0,0,0,NONE,1,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4343619854191685,0.0113831089676759,0.2722337729258165,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.7174,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000068515,2026-01-22 16:45:00,C0044121,D0029746,B0002615,28.15,CARD,RETAIL,VN,VN,1436,Affluent,7.78,56.52,12,A,0.1,182,93.39,ID,0,0,829,14.1,VN,0,1,0,0,8.69,2,5,5,57.39,45.73,0,0,0,0,0,1,0.4981,0,0,0,0,0,0,0,0,0,NONE,22,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0756698240341525,0.0010550567376318,0.128941802429043,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0208,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000028183,2026-01-24 07:10:00,C0009539,D0055488,B0072822,40.11,MOBILE,TRANSFER,VN,VN,1308,Mass,7.91,30.03,16,B,0.16,624,78.76,MY,0,0,5317,52.66,SG,1,0,0,1,5.05,3,1,1,85.45,71.38,0,0,0,0,1,1,1.3356,1,1,0,0,1,0,0,0,0,NONE,24,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3046175964703204,0.0062855523261122,0.9781601826276086,observable_controls_v1,1,0,1,0,FRD-021,RC_MULE_NETWORK,MANUAL_REVIEW,3,HIGH,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK;RC_MULE_NETWORK,0.1765,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000149262,2026-01-16 14:02:00,C0017197,D0034370,B0044861,217.26,MOBILE,GAMING,SG,SG,1410,Mass,17.99,185.37,16,E,0.36,390,84.65,SG,0,0,1268,24.36,ID,1,0,0,0,5.95,3,1,3,540.68,46.13,0,0,0,1,1,0,1.172,1,0,0,0,0,0,0,0,0,NONE,16,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5763612716114989,0.0207580721900313,0.6597422362295308,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,3.1569,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000164471,2026-01-03 09:04:00,C0045376,D0058753,B0008972,94.41,MOBILE,RETAIL,VN,VN,462,Digital_Native,38.55,84.26,14,E,0.36,502,58.57,VN,0,0,2123,23.35,VN,1,0,0,0,15.87,0,0,3,1002.66,108.06,0,1,1,0,0,0,1.1205,0,1,0,0,0,0,0,0,0,NONE,3,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.6268545509729077,0.0258616986615171,0.893233551232197,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.7091,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000154625,2026-01-03 11:53:00,C0034265,D0050437,B0066869,50.44,WEB,TRANSFER,TH,TH,1184,Digital_Native,31.15,22.94,11,D,0.29,328,71.43,VN,0,0,1239,14.79,SG,0,0,0,1,29.11,1,1,4,151.35,263.08,0,0,0,0,0,1,2.1989,0,0,0,0,0,0,0,0,0,NONE,3,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2045626461411081,0.0035701455519892,0.3454406010892946,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1261,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000160994,2026-01-01 20:07:00,C0024241,D0036259,B0053354,94.3,MOBILE,TRANSFER,ID,ID,1081,Mass,3.05,49.79,19,A,0.1,338,54.56,MY,0,0,363,1.73,TH,1,0,0,1,3.45,1,5,8,633.85,25.44,0,0,0,0,0,1,1.894,0,1,0,0,0,0,0,0,0,NONE,1,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2807096775199337,0.0055604867295602,0.7669820308333882,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.367,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000229525,2026-01-20 04:56:00,C0023672,D0059998,B0072415,82.7,CARD,UTILITIES,TH,TH,1037,Mass,9.09,79.17,10,A,0.1,117,66.49,PH,0,0,1579,3.57,VN,0,1,0,0,1.86,1,4,6,181.38,24.23,1,0,0,0,0,1,1.0446,0,0,0,0,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1080544954876846,0.0016020490084674,0.2147192579854641,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0927,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000022088,2026-01-22 14:17:00,C0027509,D0016240,B0083352,74.99,MOBILE,ELECTRONICS,VN,VN,573,Affluent,25.66,131.42,13,D,0.29,257,95.39,PH,0,0,1976,9.31,MY,1,0,0,0,14.84,2,1,1,409.39,267.43,0,0,0,1,1,1,0.5706,0,0,1,1,0,0,0,0,0,NONE,22,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.67082857084396,0.0315956704397697,0.7374368622563617,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.6586,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000094393,2026-01-29 09:49:00,C0000585,D0018352,B0083919,100.59,WEB,RETAIL,VN,VN,628,Affluent,32.55,113.95,11,F_G,0.44,10,76.46,VN,0,0,399,52.31,PH,0,0,0,0,26.87,2,0,2,205.35,34.08,0,0,0,0,1,0,0.8828,0,0,0,0,0,0,0,0,0,NONE,29,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3816724426206215,0.0090381706224958,0.7628237775394405,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.6364,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000015206,2026-01-17 10:34:00,C0001698,D0031758,B0076294,337.66,WEB,GROCERY,SG,SG,1232,Digital_Native,14.81,209.2,11,D,0.29,626,82.82,MY,0,0,3287,26.53,MY,0,0,0,0,10.04,1,0,0,1146.7,31.3,0,0,1,0,0,1,1.614,0,0,0,1,0,0,0,0,0,NONE,17,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1521386997047959,0.0024343323018165,0.6490709839002499,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5754,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000220526,2026-01-27 03:39:00,C0009126,D0055992,B0070049,116.33,MOBILE,TRAVEL,TH,TH,1113,Mass,14.8,31.8,7,B,0.16,466,90.65,VN,0,0,1771,11.77,VN,1,0,0,0,1.05,0,0,0,199.49,302.9,1,0,0,0,0,1,3.6581,1,1,0,0,0,0,0,0,0,NONE,27,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2324345234456588,0.0042473743527119,0.8016201609375843,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.3459,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000031552,2026-01-05 19:08:00,C0015908,D0037585,B0055837,287.59,CARD,RETAIL,MY,MY,787,Affluent,8.98,63.93,18,C,0.22,75,76.34,VN,0,0,1203,7.52,ID,0,1,0,0,2.49,2,4,6,393.93,4.89,0,0,0,0,0,1,4.4986,0,0,0,1,0,0,0,0,0,NONE,5,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.128119238984049,0.0019678853123475,0.3360036429654218,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.3962,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000128470,2026-01-28 15:28:00,C0033869,D0003062,B0062311,29.59,MOBILE,RETAIL,VN,VN,579,Affluent,17.01,51.77,12,B,0.16,587,82.82,VN,0,0,3263,18.58,PH,1,0,0,0,20.56,0,0,0,37.15,145.2,0,1,0,0,0,0,0.5716,0,0,0,0,0,0,0,0,0,NONE,28,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.291170926512417,0.0058711699861497,0.3876043308148139,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1216,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000129187,2026-01-29 13:06:00,C0006165,D0049922,B0021669,102.54,MOBILE,GROCERY,PH,PH,1239,Mass,5.76,54.49,10,C,0.22,217,91.38,ID,0,0,569,6.45,MY,1,0,0,0,4.4,0,1,2,185.93,98.75,0,0,0,0,0,1,1.8819,0,0,0,0,0,0,0,0,0,NONE,29,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1653879372284189,0.0027055797728385,0.0092572065405609,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1942,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000197749,2026-01-28 08:36:00,C0019879,D0054429,B0056918,93.45,WEB,TRAVEL,MY,MY,2296,Digital_Native,30.34,39.25,8,B,0.16,444,97.12,ID,0,0,1679,12.66,TH,0,0,0,0,11.32,2,0,2,335.36,65.21,0,0,0,0,0,1,2.3808,0,0,0,0,0,0,0,0,0,NONE,28,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2297454233845391,0.0041796137070889,0.1812495131727952,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2734,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000036556,2026-01-28 00:36:00,C0025816,D0019510,B0035599,285.75,CARD,UTILITIES,VN,VN,1332,Mass,11.59,88.68,5,A,0.1,190,80.48,SG,0,0,2515,17.96,VN,0,1,0,0,1.8,0,1,3,781.91,49.43,1,0,0,0,0,1,3.2223,0,0,0,0,0,0,0,0,0,NONE,28,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0976453748607359,0.0014204713774074,0.2549177037334403,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2841,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
