beneficiary_id,beneficiary_age_hours,beneficiary_risk_score,new_beneficiary_flag,beneficiary_country,beneficiary_blacklist_flag,data_layer,data_status,source_type,claim_boundary
B0026851,1439,15.32,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0083343,4632,10.43,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0078266,2725,18.78,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0006625,1449,39.71,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0048573,903,30.74,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0056424,6127,12.72,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0045407,4109,45.24,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0049614,6633,2.85,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0011879,3616,22.05,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0006246,2588,12.22,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0035356,1806,30.83,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0040567,4605,27.51,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0014949,2517,31.17,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0072959,2184,28.3,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0019853,1236,12.37,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0050633,5961,8.48,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0076003,683,10.3,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0062837,156,8.6,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0016833,5852,40.53,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0071426,2039,13.88,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0057775,2919,20.75,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0089156,788,7.93,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0002481,3559,45.84,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0040543,4130,0.12,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0083770,1793,1.65,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0044654,2122,30.79,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0065519,2279,11.74,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0080840,2272,23.8,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0078031,725,17.24,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0004497,8448,21.55,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0064556,3636,12.74,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0084895,4535,38.39,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0017619,668,26.4,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0041161,4525,24.26,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0048283,1609,6.04,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0051445,3866,43.86,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0051410,1838,15.44,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0006032,4546,17.56,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0028155,2530,19.97,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0013904,1230,50.71,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0083940,2969,2.79,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0002281,1517,9.78,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0068160,3028,25.8,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0067274,2558,11.95,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0006001,2017,9.26,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0078774,549,23.54,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0079038,1615,33.43,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0048280,1064,9.49,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0030972,3794,0.6,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0066489,5695,0.47,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0027661,3251,7.87,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0061559,1583,22.69,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0055094,299,25.15,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0017849,1918,0.01,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0049034,1022,47.7,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0032858,4516,44.44,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0037900,2321,17.63,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0031976,1439,21.95,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0002878,1346,3.08,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0067613,615,6.94,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0066966,5599,13.37,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0024353,1140,1.04,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0011504,1488,15.04,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0040235,3058,0.72,1,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0006040,2265,20.21,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0089799,6739,40.39,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0026329,3062,7.36,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0060534,1136,27.28,1,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0069927,1501,38.71,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0061446,623,18.78,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0021141,1088,12.82,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0060798,1652,7.49,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0033177,1660,18.66,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0032503,2347,2.4,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0039709,1780,8.36,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0066980,1972,20.31,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0070171,5033,10.25,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0077909,1312,16.65,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0052719,1107,6.25,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0059955,711,21.29,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0015594,1648,10.29,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0000536,3144,6.58,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0069010,1436,9.6,1,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0035407,1185,5.83,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0024846,1752,29.81,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0006776,3637,5.18,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0086994,2082,14.6,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0069411,2992,24.19,1,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0060952,4981,8.52,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0086295,1329,7.46,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0051014,2330,10.75,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0056821,2689,10.94,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0078373,3236,23.09,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0039697,3515,22.48,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0036340,3123,17.54,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0036338,1614,2.54,1,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0027911,3397,17.16,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0003969,1982,31.24,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0065729,4141,14.74,1,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0054662,1888,9.19,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0047822,1607,3.07,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0066148,2129,18.55,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0005993,2008,9.31,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0088332,228,18.46,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0086068,1402,41.0,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0049194,955,3.73,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0004173,4664,17.53,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0051334,1846,4.65,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0018282,2020,9.92,1,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0030776,3212,19.26,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0063353,2897,4.19,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0072740,304,11.94,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0050782,1003,20.93,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0025706,2441,43.03,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0030151,4044,36.32,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0003067,564,21.17,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0002956,2823,20.67,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0058267,2228,49.87,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0060585,1705,15.15,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0036114,1696,32.77,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0085238,4899,13.85,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0042699,2221,11.96,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0016785,1366,5.51,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0065439,3520,11.93,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0032320,1915,36.22,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0011133,903,16.68,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0020355,534,20.92,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0006278,929,1.66,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0004987,2062,10.67,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0000111,4118,0.56,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0039213,876,2.53,0,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0051817,1288,14.98,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0021356,2028,14.77,0,ID,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0064711,792,8.01,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0012027,3573,8.73,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0079031,885,25.77,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0037307,325,58.17,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0070129,1205,2.54,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0004799,4331,27.46,0,MY,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0079052,2511,1.45,1,PH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0052794,1237,7.75,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0038832,889,34.28,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0057113,1391,7.06,0,SG,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0074484,2745,32.47,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0019914,606,35.19,0,TH,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0029185,2317,7.55,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
B0039725,1826,4.78,0,VN,0,Synthetic,Synthetic,Seeded beneficiary generator,Controls testing; blacklist is simulated
